name,family,category,is_body,is_serif,is_italic,weight
Trirong 700,Trirong,serif,1,1,1,bold
Trirong 700 Italic,Trirong,serif,1,1,1,bold
Trirong 800,Trirong,serif,1,1,1,extrabold
Trirong 800 Italic,Trirong,serif,1,1,1,extrabold
Trirong 900,Trirong,serif,1,1,1,black
Trirong 900 Italic,Trirong,serif,1,1,1,black
Trocchi,Trocchi,serif,1,1,0,regular
Trochut 400,Trochut,display,0,1,0,regular
Trochut 400 Italic,Trochut,display,0,1,1,regular
Trochut 700,Trochut,display,0,1,1,bold
Trykker,Trykker,serif,1,1,0,regular
Tulpen One,Tulpen One,display,0,1,0,regular
Turret Road 200,Turret Road,display,0,0,0,extralight
Turret Road 300,Turret Road,display,0,0,0,light
Turret Road 400,Turret Road,display,0,0,0,regular
Turret Road 500,Turret Road,display,0,0,0,medium
Turret Road 700,Turret Road,display,0,0,0,bold
Turret Road 800,Turret Road,display,0,0,0,extrabold
Ubuntu 300,Ubuntu,sans-serif,1,0,0,light
Ubuntu 300 Italic,Ubuntu,sans-serif,1,0,1,light
Ubuntu 400,Ubuntu,sans-serif,1,0,1,regular
Ubuntu 400 Italic,Ubuntu,sans-serif,1,0,1,regular
Ubuntu 500,Ubuntu,sans-serif,1,0,1,medium
Ubuntu 500 Italic,Ubuntu,sans-serif,1,0,1,medium
Ubuntu 700,Ubuntu,sans-serif,1,0,1,bold
Ubuntu 700 Italic,Ubuntu,sans-serif,1,0,1,bold
Ubuntu Condensed,Ubuntu Condensed,sans-serif,1,0,0,regular
Ubuntu Mono 400,Ubuntu Mono,monospace,1,1,0,regular
Ubuntu Mono 400 Italic,Ubuntu Mono,monospace,1,1,1,regular
Ubuntu Mono 700,Ubuntu Mono,monospace,1,1,1,bold
Ubuntu Mono 700 Italic,Ubuntu Mono,monospace,1,1,1,bold
Ultra,Ultra,serif,1,1,0,regular
Uncial Antiqua,Uncial Antiqua,display,0,1,0,regular
Underdog,Underdog,display,0,1,0,regular
Unica One,Unica One,display,0,0,0,regular
UnifrakturCook,UnifrakturCook,display,0,1,0,regular
UnifrakturMaguntia,UnifrakturMaguntia,display,0,1,0,regular
Unkempt 400,Unkempt,display,0,1,0,regular
Unkempt 700,Unkempt,display,0,1,0,bold
Unlock,Unlock,display,0,1,0,regular
Unna 400,Unna,serif,1,1,0,regular
Unna 400 Italic,Unna,serif,1,1,1,regular
Unna 700,Unna,serif,1,1,1,bold
Unna 700 Italic,Unna,serif,1,1,1,bold
VT323,VT323,monospace,1,1,0,regular
Vampiro One,Vampiro One,display,0,1,0,regular
Varela,Varela,sans-serif,1,0,0,regular
Varela Round,Varela Round,sans-serif,1,0,0,regular
Vast Shadow,Vast Shadow,display,0,1,0,regular
Vesper Libre 400,Vesper Libre,serif,1,1,0,regular
Vesper Libre 500,Vesper Libre,serif,1,1,0,medium
Vesper Libre 700,Vesper Libre,serif,1,1,0,bold
Vesper Libre 900,Vesper Libre,serif,1,1,0,black
Vibes,Vibes,display,0,0,0,regular
Vibur,Vibur,handwriting,1,0,0,regular
Vidaloka,Vidaloka,serif,1,1,0,regular
Viga,Viga,sans-serif,1,0,0,regular
Voces,Voces,display,0,1,0,regular
Volkhov 400,Volkhov,serif,1,1,0,regular
Volkhov 400 Italic,Volkhov,serif,1,1,1,regular
Volkhov 700,Volkhov,serif,1,1,1,bold
Volkhov 700 Italic,Volkhov,serif,1,1,1,bold
Vollkorn 400,Vollkorn,serif,1,1,0,regular
Vollkorn 400 Italic,Vollkorn,serif,1,1,1,regular
Vollkorn 600,Vollkorn,serif,1,1,1,semibold
Vollkorn 600 Italic,Vollkorn,serif,1,1,1,semibold
Vollkorn 700,Vollkorn,serif,1,1,1,bold
Vollkorn 700 Italic,Vollkorn,serif,1,1,1,bold
Vollkorn 900,Vollkorn,serif,1,1,1,black
Vollkorn 900 Italic,Vollkorn,serif,1,1,1,black
Vollkorn SC 400,Vollkorn SC,serif,1,1,0,regular
Vollkorn SC 600,Vollkorn SC,serif,1,1,0,semibold
Vollkorn SC 700,Vollkorn SC,serif,1,1,0,bold
Vollkorn SC 900,Vollkorn SC,serif,1,1,0,black
Voltaire,Voltaire,sans-serif,1,0,0,regular
Waiting for the Sunrise,Waiting for the Sunrise,handwriting,1,0,0,regular
Wallpoet,Wallpoet,display,0,1,0,regular
Walter Turncoat,Walter Turncoat,handwriting,1,0,0,regular
Warnes,Warnes,display,0,1,0,regular
Wellfleet,Wellfleet,display,0,1,0,regular
Wendy One,Wendy One,sans-serif,1,0,0,regular
Wire One,Wire One,sans-serif,1,0,0,regular
Work Sans 100,Work Sans,sans-serif,1,0,0,thin
Work Sans 200,Work Sans,sans-serif,1,0,0,extralight
Work Sans 300,Work Sans,sans-serif,1,0,0,light
Work Sans 400,Work Sans,sans-serif,1,0,0,regular
Work Sans 500,Work Sans,sans-serif,1,0,0,medium
Work Sans 600,Work Sans,sans-serif,1,0,0,semibold
Work Sans 700,Work Sans,sans-serif,1,0,0,bold
Work Sans 800,Work Sans,sans-serif,1,0,0,extrabold
Work Sans 900,Work Sans,sans-serif,1,0,0,black
Yanone Kaffeesatz 200,Yanone Kaffeesatz,sans-serif,1,0,0,extralight
Yanone Kaffeesatz 300,Yanone Kaffeesatz,sans-serif,1,0,0,light
Yanone Kaffeesatz 400,Yanone Kaffeesatz,sans-serif,1,0,0,regular
Yanone Kaffeesatz 700,Yanone Kaffeesatz,sans-serif,1,0,0,bold
Yantramanav 100,Yantramanav,sans-serif,1,0,0,thin
Yantramanav 300,Yantramanav,sans-serif,1,0,0,light
Yantramanav 400,Yantramanav,sans-serif,1,0,0,regular
Yantramanav 500,Yantramanav,sans-serif,1,0,0,medium
Yantramanav 700,Yantramanav,sans-serif,1,0,0,bold
Yantramanav 900,Yantramanav,sans-serif,1,0,0,black
Yatra One,Yatra One,display,0,1,0,regular
Yellowtail,Yellowtail,handwriting,1,0,0,regular
Yeon Sung,Yeon Sung,display,0,1,0,regular
Yeseva One,Yeseva One,display,0,1,0,regular
Yesteryear,Yesteryear,handwriting,1,0,0,regular
Yrsa 300,Yrsa,serif,1,1,0,light
Yrsa 400,Yrsa,serif,1,1,0,regular
Yrsa 500,Yrsa,serif,1,1,0,medium
Yrsa 600,Yrsa,serif,1,1,0,semibold
Yrsa 700,Yrsa,serif,1,1,0,bold
ZCOOL KuaiLe,ZCOOL KuaiLe,display,0,0,0,regular
ZCOOL QingKe HuangYou,ZCOOL QingKe HuangYou,display,0,0,0,regular
ZCOOL XiaoWei,ZCOOL XiaoWei,serif,1,1,0,regular
Zeyada,Zeyada,handwriting,1,0,0,regular
Zhi Mang Xing,Zhi Mang Xing,handwriting,1,0,0,regular
Zilla Slab 300,Zilla Slab,serif,1,1,0,light
Zilla Slab 300 Italic,Zilla Slab,serif,1,1,1,light
Zilla Slab 400,Zilla Slab,serif,1,1,1,regular
Zilla Slab 400 Italic,Zilla Slab,serif,1,1,1,regular
Zilla Slab 500,Zilla Slab,serif,1,1,1,medium
Zilla Slab 500 Italic,Zilla Slab,serif,1,1,1,medium
Zilla Slab 600,Zilla Slab,serif,1,1,1,semibold
Zilla Slab 600 Italic,Zilla Slab,serif,1,1,1,semibold
Zilla Slab 700,Zilla Slab,serif,1,1,1,bold
Zilla Slab 700 Italic,Zilla Slab,serif,1,1,1,bold
Zilla Slab Highlight 400,Zilla Slab Highlight,display,0,1,0,regular
Zilla Slab Highlight 700,Zilla Slab Highlight,display,0,1,0,bold
