name,family,category,is_body,is_serif,is_italic,weight,glyphs,
Khula Regular,Khula,contemporary,1,0,0,400,,
Khula Semi Bold,Khula,contemporary,1,0,0,600,,
Kirang Haerang,Kirang Haerang,informal,0,0,0,400,,
Kite One,Kite One,sans-serif,1,0,0,400,*,
Knewave,Knewave,display,0,0,0,400,*,
Kodchasan Bold,Kodchasan,sans-serif,1,0,1,700,*,
Kodchasan Bold Italic,Kodchasan,sans-serif,1,0,1,700,*,
Kodchasan Extra Light,Kodchasan,informal,1,0,0,200,,
Kodchasan Extra Light Italic,Kodchasan,informal,1,0,1,200,,
Kodchasan Light,Kodchasan,sans-serif,1,0,1,300,*,
Kodchasan Light Italic,Kodchasan,sans-serif,1,0,1,300,*,
Kodchasan Medium,Kodchasan,sans-serif,1,0,1,500,*,
Kodchasan Medium Italic,Kodchasan,sans-serif,1,0,1,500,*,
Kodchasan Regular,Kodchasan,sans-serif,1,0,1,400,*,
Kodchasan Regular Italic,Kodchasan,sans-serif,1,0,1,400,*,
Kodchasan Semi Bold,Kodchasan,sans-serif,1,0,1,600,*,
Kodchasan Semi Bold Italic,Kodchasan,sans-serif,1,0,1,600,*,
KoHo Bold,KoHo,sans-serif,1,0,1,700,*,
KoHo Bold Italic,KoHo,sans-serif,1,0,1,700,*,
KoHo Extra Light,KoHo,informal,1,0,0,200,,
KoHo Extra Light Italic,KoHo,informal,1,0,1,200,,
KoHo Light,KoHo,sans-serif,1,0,1,300,*,
KoHo Light Italic,KoHo,sans-serif,1,0,1,300,*,
KoHo Medium,KoHo,sans-serif,1,0,1,500,*,
KoHo Medium Italic,KoHo,sans-serif,1,0,1,500,*,
KoHo Regular,KoHo,sans-serif,1,0,1,400,*,
KoHo Regular Italic,KoHo,sans-serif,1,0,1,400,*,
KoHo Semi Bold,KoHo,sans-serif,1,0,1,600,*,
KoHo Semi Bold Italic,KoHo,sans-serif,1,0,1,600,*,
Kosugi,Kosugi,sans-serif,1,0,0,400,*,
Kosugi Maru,Kosugi Maru,sans-serif,1,0,0,400,*,
Kotta One,Kotta One,transitional,1,1,0,400,,
Kranky,Kranky,display,0,1,0,400,*,
Kreon Bold,Kreon,slab serif,1,1,0,700,,
Kreon Light,Kreon,slab serif,1,1,0,300,,
Kreon Medium,Kreon,slab serif,1,1,0,500,,
Kreon Regular,Kreon,slab serif,1,1,0,400,,
Kreon Semi Bold,Kreon,slab serif,1,1,0,600,,
Kristi,Kristi,handwriting,1,0,0,400,,
Krona One,Krona One,display,1,0,0,400,,
Krub Bold,Krub,sans-serif,1,0,1,700,*,
Krub Bold Italic,Krub,sans-serif,1,0,1,700,*,
Krub Extra Light,Krub,modern,1,0,0,200,,
Krub Extra Light Italic,Krub,modern,1,0,1,200,,
Krub Light,Krub,sans-serif,1,0,1,300,*,
Krub Light Italic,Krub,sans-serif,1,0,1,300,*,
Krub Medium,Krub,sans-serif,1,0,1,500,*,
Krub Medium Italic,Krub,sans-serif,1,0,1,500,*,
Krub Regular,Krub,sans-serif,1,0,1,400,*,
Krub Regular Italic,Krub,sans-serif,1,0,1,400,*,
Krub Semi Bold,Krub,sans-serif,1,0,1,600,*,
Krub Semi Bold Italic,Krub,sans-serif,1,0,1,600,*,
Kumar One,Kumar One,display,0,1,0,400,*,
Kumar One Outline,Kumar One Outline,display,0,1,0,400,*,
Kurale,Kurale,transitional,1,1,0,400,*,
La Belle Aurore,La Belle Aurore,handwriting,1,0,0,400,*,
Lacquer,Lacquer,sans-serif,1,0,0,400,*,
Laila Bold,Laila,serif,1,1,0,700,*,
Laila Light,Laila,serif,1,1,0,300,*,
Laila Medium,Laila,serif,1,1,0,500,*,
Laila Regular,Laila,serif,1,1,0,400,*,
Laila Semi Bold,Laila,serif,1,1,0,600,*,
Lakki Reddy,Lakki Reddy,handwriting,1,0,0,400,*,
Lalezar,Lalezar,humanist,0,1,0,400,,
Lancelot,Lancelot,display,0,1,0,400,*,
Lateef,Lateef,handwriting,1,0,0,400,*,
Lato Black,Lato,contemporary,1,0,1,900,,
Lato Black Italic,Lato,contemporary,1,0,1,900,,
Lato Bold,Lato,contemporary,1,0,1,700,,
Lato Bold Italic,Lato,contemporary,1,0,1,700,,
Lato Light,Lato,contemporary,1,0,1,300,,
Lato Light Italic,Lato,contemporary,1,0,1,300,,
Lato Regular,Lato,contemporary,1,0,1,400,,
Lato Regular Italic,Lato,contemporary,1,0,1,400,,
Lato Thin,Lato,contemporary,1,0,0,100,,
Lato Thin Italic,Lato,contemporary,1,0,1,100,,
League Script,League Script,script,1,0,0,400,,
Leckerli One,Leckerli One,script,1,0,0,400,,
Ledger,Ledger,serif,1,1,0,400,*,
Lekton Bold,Lekton,monospace,1,0,1,700,,
Lekton Regular,Lekton,monospace,1,0,0,400,,
Lekton Regular Italic,Lekton,monospace,1,0,1,400,,
Lemon,Lemon,display,0,1,0,400,*,
Lemonada Bold,Lemonada,display,0,1,0,700,*,
Lemonada Light,Lemonada,display,0,1,0,300,,
Lemonada Regular,Lemonada,display,0,1,0,400,*,
Lemonada Semi Bold,Lemonada,display,0,1,0,600,*,
Lexend Deca,Lexend Deca,sans-serif,1,0,0,400,*,
Lexend Exa,Lexend Exa,sans-serif,1,0,0,400,*,
Lexend Giga,Lexend Giga,sans-serif,1,0,0,400,*,
Lexend Mega,Lexend Mega,sans-serif,1,0,0,400,*,
Lexend Peta,Lexend Peta,sans-serif,1,0,0,400,*,
Lexend Tera,Lexend Tera,sans-serif,1,0,0,400,*,
Lexend Zetta,Lexend Zetta,sans-serif,1,0,0,400,*,
Libre Baskerville Bold,Libre Baskerville,oldstyle,1,1,1,700,,
Libre Baskerville Regular,Libre Baskerville,oldstyle,1,1,0,400,,
Libre Baskerville Regular Italic,Libre Baskerville,oldstyle,1,1,1,400,,
Libre Caslon Display,Libre Caslon Display,oldstyle,1,1,0,400,,
Libre Caslon Text Bold,Libre Caslon Text,oldstyle,1,1,1,700,,
Libre Caslon Text Regular,Libre Caslon Text,oldstyle,1,1,0,400,,
Libre Caslon Text Regular Italic,Libre Caslon Text,oldstyle,1,1,1,400,,
Libre Franklin Black,Libre Franklin,modern,1,0,1,900,,
Libre Franklin Black Italic,Libre Franklin,modern,1,0,1,900,,
Libre Franklin Bold,Libre Franklin,modern,1,0,1,700,,
Libre Franklin Bold Italic,Libre Franklin,modern,1,0,1,700,,
Libre Franklin Extra Bold,Libre Franklin,modern,1,0,1,800,,
Libre Franklin Extra Bold Italic,Libre Franklin,modern,1,0,1,800,,
Libre Franklin Extra Light,Libre Franklin,modern,1,0,1,200,,
Libre Franklin Extra Light Italic,Libre Franklin,modern,1,0,1,200,,
Libre Franklin Light,Libre Franklin,modern,1,0,1,300,,
Libre Franklin Light Italic,Libre Franklin,modern,1,0,1,300,,
Libre Franklin Medium,Libre Franklin,modern,1,0,1,500,,
Libre Franklin Medium Italic,Libre Franklin,modern,1,0,1,500,,
Libre Franklin Regular,Libre Franklin,modern,1,0,1,400,,
Libre Franklin Regular Italic,Libre Franklin,modern,1,0,1,400,,
Libre Franklin Semi Bold,Libre Franklin,modern,1,0,1,600,,
Libre Franklin Semi Bold Italic,Libre Franklin,modern,1,0,1,600,,
Libre Franklin Thin,Libre Franklin,modern,1,0,0,100,,
Libre Franklin Thin Italic,Libre Franklin,modern,1,0,1,100,,
Life Savers Bold,Life Savers,slab serif,0,1,0,700,,
Life Savers Extra Bold,Life Savers,slab serif,0,1,0,800,,
Life Savers Regular,Life Savers,slab serif,0,1,0,400,,
Lilita One,Lilita One,display,0,1,0,400,*,
Lily Script One,Lily Script One,display,0,1,0,400,*,
Limelight,Limelight,retro,0,1,0,400,,
Linden Hill Regular,Linden Hill,slab serif,1,1,0,400,,
Linden Hill Regular Italic,Linden Hill,slab serif,1,1,1,400,,
Literata Bold,Literata,serif,1,1,0,700,*,
Literata Bold Italic,Literata,serif,1,1,1,700,*,
Literata Medium,Literata,serif,1,1,0,500,*,
Literata Medium Italic,Literata,serif,1,1,1,500,*,
Literata Regular,Literata,serif,1,1,0,400,*,
Literata Regular Italic,Literata,serif,1,1,1,400,*,
Literata Semi Bold,Literata,serif,1,1,0,600,*,
Literata Semi Bold Italic,Literata,serif,1,1,1,600,*,
Liu Jian Mao Cao,Liu Jian Mao Cao,handwriting,1,0,0,400,*,
Livvic Black,Livvic,sans-serif,1,0,1,900,*,
Livvic Black Italic,Livvic,sans-serif,1,0,1,900,*,
Livvic Bold,Livvic,sans-serif,1,0,1,700,*,
Livvic Bold Italic,Livvic,sans-serif,1,0,1,700,*,
Livvic Extra Light,Livvic,informal,1,0,1,200,,
Livvic Extra Light Italic,Livvic,informal,1,0,1,200,,
Livvic Light,Livvic,sans-serif,1,0,1,300,*,
Livvic Light Italic,Livvic,sans-serif,1,0,1,300,*,
Livvic Medium,Livvic,sans-serif,1,0,1,500,*,
Livvic Medium Italic,Livvic,sans-serif,1,0,1,500,*,
Livvic Regular,Livvic,sans-serif,1,0,1,400,*,
Livvic Regular Italic,Livvic,sans-serif,1,0,1,400,*,
Livvic Semi Bold,Livvic,sans-serif,1,0,1,600,*,
Livvic Semi Bold Italic,Livvic,sans-serif,1,0,1,600,*,
Livvic Thin,Livvic,contemporary,1,0,0,100,,
Livvic Thin Italic,Livvic,contemporary,1,0,1,100,,
Lobster,Lobster,script,0,1,0,400,,
Lobster Two Bold,Lobster Two,script,0,1,1,700,,
Lobster Two Bold Italic,Lobster Two,script,0,1,1,700,,
Lobster Two Regular,Lobster Two,script,0,1,0,400,,
Lobster Two Regular Italic,Lobster Two,script,0,1,1,400,,
Londrina Outline,Londrina Outline,display,0,1,0,400,,
Londrina Shadow,Londrina Shadow,display,0,1,0,400,,
Londrina Sketch,Londrina Sketch,display,0,1,0,400,,
Londrina Solid Black,Londrina Solid,display,0,1,0,900,,
Londrina Solid Light,Londrina Solid,display,0,1,0,300,,
Londrina Solid Regular,Londrina Solid,display,0,1,0,400,,
Londrina Solid Thin,Londrina Solid,display,0,1,0,100,,
Long Cang,Long Cang,handwriting,1,0,0,400,*,
Lora Bold,Lora,contemporary,1,1,1,700,,
Lora Bold Italic,Lora,contemporary,1,1,1,700,,
Lora Regular,Lora,contemporary,1,1,0,400,,
Lora Regular Italic,Lora,contemporary,1,1,1,400,,
Love Ya Like A Sister,Love Ya Like A Sister,display,0,1,0,400,*,
Loved by the King,Loved by the King,handwriting,1,0,0,400,*,
Lovers Quarrel,Lovers Quarrel,script,1,0,0,400,,
Luckiest Guy,Luckiest Guy,retro,0,0,0,400,,
Lusitana Bold,Lusitana,serif,1,1,0,700,*,
Lusitana Regular,Lusitana,serif,1,1,0,400,*,
Lustria,Lustria,serif,1,1,0,400,*,
M PLUS 1p Black,M PLUS 1p,sans-serif,1,0,0,900,*,
M PLUS 1p Bold,M PLUS 1p,sans-serif,1,0,0,700,*,
M PLUS 1p Extra Bold,M PLUS 1p,sans-serif,1,0,0,800,*,
M PLUS 1p Light,M PLUS 1p,sans-serif,1,0,0,300,*,
M PLUS 1p Medium,M PLUS 1p,sans-serif,1,0,0,500,*,
M PLUS 1p Regular,M PLUS 1p,sans-serif,1,0,0,400,*,
M PLUS 1p Thin,M PLUS 1p,modern,1,0,0,100,,
M PLUS Rounded 1c Black,M PLUS Rounded 1c,sans-serif,1,0,0,900,*,
M PLUS Rounded 1c Bold,M PLUS Rounded 1c,sans-serif,1,0,0,700,*,
M PLUS Rounded 1c Extra Bold,M PLUS Rounded 1c,sans-serif,1,0,0,800,*,
M PLUS Rounded 1c Light,M PLUS Rounded 1c,sans-serif,1,0,0,300,*,
M PLUS Rounded 1c Medium,M PLUS Rounded 1c,sans-serif,1,0,0,500,*,
M PLUS Rounded 1c Regular,M PLUS Rounded 1c,sans-serif,1,0,0,400,*,
M PLUS Rounded 1c Thin,M PLUS Rounded 1c,modern,1,0,0,100,,
Ma Shan Zheng,Ma Shan Zheng,handwriting,1,0,0,400,*,
Macondo,Macondo,handwriting,0,1,0,400,,
Macondo Swash Caps,Macondo Swash Caps,handwriting,0,1,0,400,,
Mada Black,Mada,sans-serif,1,0,0,900,*,
Mada Bold,Mada,sans-serif,1,0,0,700,*,
Mada Extra Light,Mada,contemporary,1,0,0,200,,
Mada Light,Mada,sans-serif,1,0,0,300,*,
Mada Medium,Mada,sans-serif,1,0,0,500,*,
Mada Regular,Mada,sans-serif,1,0,0,400,*,
Mada Semi Bold,Mada,sans-serif,1,0,0,600,*,
Magra Bold,Magra,humanist,1,0,0,700,,
Magra Regular,Magra,humanist,1,0,0,400,,
Maiden Orange,Maiden Orange,slab serif,0,1,0,400,,
Maitree Bold,Maitree,serif,1,1,0,700,*,
Maitree Extra Light,Maitree,contemporary,1,1,0,200,,
Maitree Light,Maitree,serif,1,1,0,300,*,
Maitree Medium,Maitree,serif,1,1,0,500,*,
Maitree Regular,Maitree,serif,1,1,0,400,*,
Maitree Semi Bold,Maitree,serif,1,1,0,600,*,
Major Mono Display,Major Mono Display,monospace,1,1,0,400,*,
Mako,Mako,modern,1,0,0,400,,
Mali Bold,Mali,handwriting,1,0,1,700,*,
Mali Bold Italic,Mali,handwriting,1,0,1,700,*,
Mali Extra Light,Mali,handwriting,1,0,0,200,,
Mali Extra Light Italic,Mali,handwriting,1,0,1,200,,
Mali Light,Mali,handwriting,1,0,1,300,,
Mali Light Italic,Mali,handwriting,1,0,1,300,,
Mali Medium,Mali,handwriting,1,0,1,500,*,
Mali Medium Italic,Mali,handwriting,1,0,1,500,*,
Mali Regular,Mali,handwriting,1,0,1,400,*,
Mali Regular Italic,Mali,handwriting,1,0,1,400,*,
Mali Semi Bold,Mali,handwriting,1,0,1,600,*,
Mali Semi Bold Italic,Mali,handwriting,1,0,1,600,*,
Mallanna,Mallanna,sans-serif,1,0,0,400,*,
Mandali,Mandali,sans-serif,1,0,0,400,*,
Manjari Bold,Manjari,sans-serif,1,0,0,700,*,
Manjari Regular,Manjari,sans-serif,1,0,0,400,*,
Manjari Thin,Manjari,contemporary,1,0,0,100,,
Mansalva,Mansalva,handwriting,1,0,0,400,*,
Manuale Bold,Manuale,contemporary,1,1,1,700,,
Manuale Bold Italic,Manuale,contemporary,1,1,1,700,,
Manuale Medium,Manuale,contemporary,1,1,1,500,,
Manuale Medium Italic,Manuale,contemporary,1,1,1,500,,
Manuale Regular,Manuale,contemporary,1,1,0,400,,
Manuale Regular Italic,Manuale,contemporary,1,1,1,400,,
Manuale Semi Bold,Manuale,contemporary,1,1,1,600,,
Manuale Semi Bold Italic,Manuale,contemporary,1,1,1,600,,
Marcellus,Marcellus,serif,1,1,0,400,*,
Marcellus SC,Marcellus SC,serif,1,1,0,400,*,
Marck Script,Marck Script,handwriting,1,0,0,400,*,
Margarine,Margarine,display,0,1,0,400,*,
Markazi Text Bold,Markazi Text,contemporary,1,1,0,700,,
Markazi Text Medium,Markazi Text,contemporary,1,1,0,500,,
Markazi Text Regular,Markazi Text,contemporary,1,1,0,400,,
Markazi Text Semi Bold,Markazi Text,contemporary,1,1,0,600,,
Marko One,Marko One,serif,1,1,0,400,*,
Marmelad,Marmelad,sans-serif,1,0,0,400,*,
Martel Black,Martel,slab serif,1,1,0,900,,
Martel Bold,Martel,slab serif,1,1,0,700,,
Martel Extra Bold,Martel,slab serif,1,1,0,800,,
Martel Extra Light,Martel,slab serif,1,1,0,200,,
Martel Light,Martel,slab serif,1,1,0,300,,
Martel Regular,Martel,slab serif,1,1,0,400,,
Martel Semi Bold,Martel,slab serif,1,1,0,600,,
Martel Sans Black,Martel Sans,humanist,1,0,0,900,,
Martel Sans Bold,Martel Sans,humanist,1,0,0,700,,
Martel Sans Extra Bold,Martel Sans,humanist,1,0,0,800,,
Martel Sans Extra Light,Martel Sans,humanist,1,0,0,200,,
Martel Sans Light,Martel Sans,humanist,1,0,0,300,,
Martel Sans Regular,Martel Sans,humanist,1,0,0,400,,
Martel Sans Semi Bold,Martel Sans,humanist,1,0,0,600,,
Marvel Bold,Marvel,humanist,1,0,1,700,,
Marvel Bold Italic,Marvel,humanist,1,0,1,700,,
Marvel Regular,Marvel,humanist,1,0,0,400,,
Marvel Regular Italic,Marvel,humanist,1,0,1,400,,
Mate Regular,Mate,oldstyle,1,1,0,400,,
Mate Regular Italic,Mate,oldstyle,1,1,1,400,,
Mate SC,Mate SC,display,1,1,0,400,,
Maven Pro Black,Maven Pro,modern,1,0,0,900,,
Maven Pro Bold,Maven Pro,modern,1,0,0,700,,
Maven Pro Medium,Maven Pro,modern,1,0,0,500,,
Maven Pro Regular,Maven Pro,modern,1,0,0,400,,
McLaren,McLaren,display,0,0,0,400,*,
Meddon,Meddon,handwriting,1,0,0,400,*,
MedievalSharp,MedievalSharp,display,0,1,0,400,*,
Medula One,Medula One,display,0,1,0,400,*,
Meera Inimai,Meera Inimai,sans-serif,1,0,0,400,*,
Megrim,Megrim,display,0,0,0,400,*,
Meie Script,Meie Script,script,1,0,0,400,*,
Merienda Bold,Merienda,script,1,0,0,700,,
Merienda Regular,Merienda,script,1,0,0,400,,
Merienda One,Merienda One,script,1,0,0,400,,
Merriweather Black,Merriweather,contemporary,1,1,1,900,,
Merriweather Black Italic,Merriweather,contemporary,1,1,1,900,,
Merriweather Bold,Merriweather,contemporary,1,1,1,700,,
Merriweather Bold Italic,Merriweather,contemporary,1,1,1,700,,
Merriweather Light,Merriweather,contemporary,1,1,0,300,,
Merriweather Light Italic,Merriweather,contemporary,1,1,1,300,,
Merriweather Regular,Merriweather,contemporary,1,1,1,400,,
Merriweather Regular Italic,Merriweather,contemporary,1,1,1,400,,
Merriweather Sans Bold,Merriweather Sans,modern,1,0,1,700,,
Merriweather Sans Bold Italic,Merriweather Sans,modern,1,0,1,700,,
Merriweather Sans Extra Bold,Merriweather Sans,modern,1,0,1,800,,
Merriweather Sans Extra Bold Italic,Merriweather Sans,modern,1,0,1,800,,
Merriweather Sans Light,Merriweather Sans,modern,1,0,0,300,,
Merriweather Sans Light Italic,Merriweather Sans,modern,1,0,1,300,,
Merriweather Sans Regular,Merriweather Sans,modern,1,0,1,400,,
Merriweather Sans Regular Italic,Merriweather Sans,modern,1,0,1,400,,
Metal Mania,Metal Mania,display,0,1,0,400,*,
Metamorphous,Metamorphous,medieval,0,1,0,400,,
Metrophobic,Metrophobic,modern,1,0,0,400,,
Michroma,Michroma,modern,1,0,0,400,,
Milonga,Milonga,display,0,1,0,400,*,
Miltonian,Miltonian,display,0,1,0,400,*,
Miltonian Tattoo,Miltonian Tattoo,display,0,1,0,400,*,
Mina Bold,Mina,sans-serif,1,0,0,700,*,
Mina Regular,Mina,sans-serif,1,0,0,400,*,
Miniver,Miniver,display,0,1,0,400,*,
Miriam Libre Bold,Miriam Libre,sans-serif,1,0,0,700,*,
Miriam Libre Regular,Miriam Libre,sans-serif,1,0,0,400,*,
Mirza Bold,Mirza,display,0,1,0,700,*,
Mirza Medium,Mirza,display,0,1,0,500,*,
Mirza Regular,Mirza,display,0,1,0,400,*,
Mirza Semi Bold,Mirza,display,0,1,0,600,*,
Miss Fajardose,Miss Fajardose,handwriting,1,0,0,400,*,
Mitr Bold,Mitr,humanist,1,0,0,700,,
Mitr Extra Light,Mitr,humanist,1,0,0,200,,
Mitr Light,Mitr,humanist,1,0,0,300,,
Mitr Medium,Mitr,humanist,1,0,0,500,,
Mitr Regular,Mitr,humanist,1,0,0,400,,
Mitr Semi Bold,Mitr,humanist,1,0,0,600,,
Modak,Modak,display,0,1,0,400,,
Modern Antiqua,Modern Antiqua,medieval,0,1,0,400,,
Mogra,Mogra,display,0,1,0,400,*,
Molengo,Molengo,contemporary,1,0,0,400,,
Molle,Molle,handwriting,1,0,0,400,*,
Monda Bold,Monda,sans-serif,1,0,0,700,*,
Monda Regular,Monda,sans-serif,1,0,0,400,*,
Monofett,Monofett,display,0,0,0,400,*,
Monoton,Monoton,retro,0,0,0,400,,
Monsieur La Doulaise,Monsieur La Doulaise,handwriting,1,0,0,400,*,
Montaga,Montaga,serif,1,1,0,400,*,
Montez,Montez,script,1,0,0,400,,
Montserrat Black,Montserrat,geometric,1,0,1,900,,
Montserrat Black Italic,Montserrat,geometric,1,0,1,900,,
Montserrat Bold,Montserrat,geometric,1,0,1,700,,
Montserrat Bold Italic,Montserrat,geometric,1,0,1,700,,
Montserrat Extra Bold,Montserrat,geometric,1,0,1,800,,
Montserrat Extra Bold Italic,Montserrat,geometric,1,0,1,800,,
Montserrat Extra Light,Montserrat,geometric,1,0,1,200,,
Montserrat Extra Light Italic,Montserrat,geometric,1,0,1,200,,
Montserrat Light,Montserrat,geometric,1,0,1,300,,
Montserrat Light Italic,Montserrat,geometric,1,0,1,300,,
Montserrat Medium,Montserrat,geometric,1,0,1,500,,
Montserrat Medium Italic,Montserrat,geometric,1,0,1,500,,
Montserrat Regular,Montserrat,geometric,1,0,1,400,,
Montserrat Regular Italic,Montserrat,geometric,1,0,1,400,,
Montserrat Semi Bold,Montserrat,geometric,1,0,1,600,,
Montserrat Semi Bold Italic,Montserrat,geometric,1,0,1,600,,
Montserrat Thin,Montserrat,geometric,1,0,0,100,,
Montserrat Thin Italic,Montserrat,geometric,1,0,1,100,,
Montserrat Alternates Black,Montserrat Alternates,geometric,1,0,1,900,,
Montserrat Alternates Black Italic,Montserrat Alternates,geometric,1,0,1,900,,
Montserrat Alternates Bold,Montserrat Alternates,geometric,1,0,1,700,,
Montserrat Alternates Bold Italic,Montserrat Alternates,geometric,1,0,1,700,,
Montserrat Alternates Extra Bold,Montserrat Alternates,geometric,1,0,1,800,,
Montserrat Alternates Extra Bold Italic,Montserrat Alternates,geometric,1,0,1,800,,
Montserrat Alternates Extra Light,Montserrat Alternates,geometric,1,0,1,200,,
Montserrat Alternates Extra Light Italic,Montserrat Alternates,geometric,1,0,1,200,,
Montserrat Alternates Light,Montserrat Alternates,geometric,1,0,1,300,,
Montserrat Alternates Light Italic,Montserrat Alternates,geometric,1,0,1,300,,
Montserrat Alternates Medium,Montserrat Alternates,geometric,1,0,1,500,,
Montserrat Alternates Medium Italic,Montserrat Alternates,geometric,1,0,1,500,,
Montserrat Alternates Regular,Montserrat Alternates,geometric,1,0,1,400,,
Montserrat Alternates Regular Italic,Montserrat Alternates,geometric,1,0,1,400,,
Montserrat Alternates Semi Bold,Montserrat Alternates,geometric,1,0,1,600,,
Montserrat Alternates Semi Bold Italic,Montserrat Alternates,geometric,1,0,1,600,,
Montserrat Alternates Thin,Montserrat Alternates,geometric,1,0,0,100,,
Montserrat Alternates Thin Italic,Montserrat Alternates,geometric,1,0,1,100,,
Montserrat Subrayada Bold,Montserrat Subrayada,geometric,1,0,0,700,,
Montserrat Subrayada Regular,Montserrat Subrayada,geometric,1,0,0,400,,
Mountains of Christmas Bold,Mountains of Christmas,informal,0,1,0,700,,
Mountains of Christmas Regular,Mountains of Christmas,display,0,1,0,400,,
Mouse Memoirs,Mouse Memoirs,sans-serif,1,0,0,400,*,
Mr Bedfort,Mr Bedfort,handwriting,1,0,0,400,*,
Mr Dafoe,Mr Dafoe,handwriting,1,0,0,400,*,
Mr De Haviland,Mr De Haviland,handwriting,1,0,0,400,*,
Mrs Saint Delafield,Mrs Saint Delafield,handwriting,1,0,0,400,*,
Mrs Sheppards,Mrs Sheppards,handwriting,1,0,0,400,*,
Mukta Bold,Mukta,humanist,1,0,0,700,,
Mukta Extra Bold,Mukta,humanist,1,0,0,800,,
Mukta Extra Light,Mukta,humanist,1,0,0,200,,
Mukta Light,Mukta,humanist,1,0,0,300,,
Mukta Medium,Mukta,humanist,1,0,0,500,,
Mukta Regular,Mukta,humanist,1,0,0,400,,
Mukta Semi Bold,Mukta,humanist,1,0,0,600,,
Mukta Mahee Bold,Mukta Mahee,sans-serif,1,0,0,700,*,
Mukta Mahee Extra Bold,Mukta Mahee,sans-serif,1,0,0,800,*,
Mukta Mahee Extra Light,Mukta Mahee,contemporary,1,0,0,200,,
Mukta Mahee Light,Mukta Mahee,sans-serif,1,0,0,300,*,
Mukta Mahee Medium,Mukta Mahee,sans-serif,1,0,0,500,*,
Mukta Mahee Regular,Mukta Mahee,sans-serif,1,0,0,400,*,
Mukta Mahee Semi Bold,Mukta Mahee,sans-serif,1,0,0,600,*,
Mukta Malar Bold,Mukta Malar,sans-serif,1,0,0,700,*,
Mukta Malar Extra Bold,Mukta Malar,sans-serif,1,0,0,800,*,
Mukta Malar Extra Light,Mukta Malar,contemporary,1,0,0,200,,
Mukta Malar Light,Mukta Malar,sans-serif,1,0,0,300,*,
Mukta Malar Medium,Mukta Malar,sans-serif,1,0,0,500,*,
Mukta Malar Regular,Mukta Malar,sans-serif,1,0,0,400,*,
Mukta Malar Semi Bold,Mukta Malar,sans-serif,1,0,0,600,*,
Mukta Vaani Bold,Mukta Vaani,sans-serif,1,0,0,700,*,
Mukta Vaani Extra Bold,Mukta Vaani,sans-serif,1,0,0,800,*,
Mukta Vaani Extra Light,Mukta Vaani,contemporary,1,0,0,200,,
Mukta Vaani Light,Mukta Vaani,sans-serif,1,0,0,300,*,
Mukta Vaani Medium,Mukta Vaani,sans-serif,1,0,0,500,*,
Mukta Vaani Regular,Mukta Vaani,sans-serif,1,0,0,400,*,
Mukta Vaani Semi Bold,Mukta Vaani,sans-serif,1,0,0,600,*,
Muli Black,Muli,geometric,1,0,1,900,,
Muli Black Italic,Muli,geometric,1,0,1,900,,
Muli Bold,Muli,geometric,1,0,1,700,,
Muli Bold Italic,Muli,geometric,1,0,1,700,,
Muli Extra Bold,Muli,geometric,1,0,1,800,,
Muli Extra Bold Italic,Muli,geometric,1,0,1,800,,
Muli Extra Light,Muli,geometric,1,0,0,200,,
Muli Extra Light Italic,Muli,geometric,1,0,1,200,,
Muli Light,Muli,geometric,1,0,1,300,,
Muli Light Italic,Muli,geometric,1,0,1,300,,
Muli Regular,Muli,geometric,1,0,1,400,,
Muli Regular Italic,Muli,geometric,1,0,1,400,,
Muli Semi Bold,Muli,geometric,1,0,1,600,,
Muli Semi Bold Italic,Muli,geometric,1,0,1,600,,
Mystery Quest,Mystery Quest,display,0,1,0,400,*,
Nanum Brush Script,Nanum Brush Script,handwriting,1,0,0,400,,
Nanum Gothic Bold,Nanum Gothic,contemporary,1,0,0,700,,
Nanum Gothic Extra Bold,Nanum Gothic,contemporary,1,0,0,800,,
Nanum Gothic Regular,Nanum Gothic,contemporary,1,0,0,400,,
Nanum Gothic Coding Bold,Nanum Gothic Coding,monospace,1,1,0,700,,
Nanum Gothic Coding Regular,Nanum Gothic Coding,monospace,1,1,0,400,,
Nanum Myeongjo Bold,Nanum Myeongjo,serif,1,1,0,700,*,
Nanum Myeongjo Extra Bold,Nanum Myeongjo,serif,1,1,0,800,*,
Nanum Myeongjo Regular,Nanum Myeongjo,serif,1,1,0,400,*,
Nanum Pen Script,Nanum Pen Script,handwriting,1,0,0,400,*,
Neucha,Neucha,handwriting,1,0,0,400,*,
Neuton Bold,Neuton,oldstyle,1,1,1,700,,
Neuton Extra Bold,Neuton,oldstyle,1,1,1,800,,
Neuton Extra Light,Neuton,oldstyle,1,1,0,200,,
Neuton Light,Neuton,oldstyle,1,1,0,300,,
Neuton Regular,Neuton,oldstyle,1,1,0,400,,
Neuton Regular Italic,Neuton,oldstyle,1,1,1,400,,
New Rocker,New Rocker,display,0,1,0,400,,
News Cycle Bold,News Cycle,modern,1,0,0,700,,
News Cycle Regular,News Cycle,modern,1,0,0,400,,
Niconne,Niconne,script,1,0,0,400,,
Niramit Bold,Niramit,sans-serif,1,0,1,700,*,
Niramit Bold Italic,Niramit,sans-serif,1,0,1,700,*,
Niramit Extra Light,Niramit,modern,1,0,0,200,,
Niramit Extra Light Italic,Niramit,modern,1,0,1,200,,
Niramit Light,Niramit,sans-serif,1,0,1,300,*,
Niramit Light Italic,Niramit,sans-serif,1,0,1,300,*,
