name,family,category,is_body,is_serif,is_italic,weight_num,weight_str,url,idx
Bahiana,Bahiana,display,0,0,0,400,Regular,http://fonts.google.com/specimen/Bahiana,247
Bahianita,Bahianita,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Bahianita,248
Bai Jamjuree 200,Bai Jamjuree,sans-serif,1,0,0,200,Extra Light,http://fonts.google.com/specimen/Bai+Jamjuree,249
Bai Jamjuree 200 Italic,Bai Jamjuree,sans-serif,1,0,1,200,Extra Light,http://fonts.google.com/specimen/Bai+Jamjuree,250
Bai Jamjuree 300,Bai Jamjuree,sans-serif,1,0,0,300,Light,http://fonts.google.com/specimen/Bai+Jamjuree,251
Bai Jamjuree 300 Italic,Bai Jamjuree,sans-serif,1,0,1,300,Light,http://fonts.google.com/specimen/Bai+Jamjuree,252
Bai Jamjuree 400,Bai Jamjuree,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Bai+Jamjuree,253
Bai Jamjuree 400 Italic,Bai Jamjuree,sans-serif,1,0,1,400,Regular,http://fonts.google.com/specimen/Bai+Jamjuree,254
Bai Jamjuree 500,Bai Jamjuree,sans-serif,1,0,0,500,Medium,http://fonts.google.com/specimen/Bai+Jamjuree,255
Bai Jamjuree 500 Italic,Bai Jamjuree,sans-serif,1,0,1,500,Medium,http://fonts.google.com/specimen/Bai+Jamjuree,256
Bai Jamjuree 600,Bai Jamjuree,sans-serif,1,0,0,600,Semi Bold,http://fonts.google.com/specimen/Bai+Jamjuree,257
Bai Jamjuree 600 Italic,Bai Jamjuree,sans-serif,1,0,1,600,Semi Bold,http://fonts.google.com/specimen/Bai+Jamjuree,258
Bai Jamjuree 700,Bai Jamjuree,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Bai+Jamjuree,259
Bai Jamjuree 700 Italic,Bai Jamjuree,sans-serif,1,0,1,700,Bold,http://fonts.google.com/specimen/Bai+Jamjuree,260
Baloo,Baloo,display,0,0,0,400,Regular,http://fonts.google.com/specimen/Baloo,261
Baloo Bhai,Baloo Bhai,display,0,0,0,400,Regular,http://fonts.google.com/specimen/Baloo+Bhai,262
Baloo Bhaijaan,Baloo Bhaijaan,display,0,0,0,400,Regular,http://fonts.google.com/specimen/Baloo+Bhaijaan,263
Baloo Bhaina,Baloo Bhaina,display,0,0,0,400,Regular,http://fonts.google.com/specimen/Baloo+Bhaina,264
Baloo Chettan,Baloo Chettan,display,0,0,0,400,Regular,http://fonts.google.com/specimen/Baloo+Chettan,265
Baloo Da,Baloo Da,display,0,0,0,400,Regular,http://fonts.google.com/specimen/Baloo+Da,266
Baloo Paaji,Baloo Paaji,display,0,0,0,400,Regular,http://fonts.google.com/specimen/Baloo+Paaji,267
Baloo Tamma,Baloo Tamma,display,0,0,0,400,Regular,http://fonts.google.com/specimen/Baloo+Tamma,268
Baloo Tammudu,Baloo Tammudu,display,0,0,0,400,Regular,http://fonts.google.com/specimen/Baloo+Tammudu,269
Baloo Thambi,Baloo Thambi,display,0,0,0,400,Regular,http://fonts.google.com/specimen/Baloo+Thambi,270
Balthazar,Balthazar,serif,1,1,0,400,Regular,http://fonts.google.com/specimen/Balthazar,271
Bangers,Bangers,display,0,0,0,400,Regular,http://fonts.google.com/specimen/Bangers,272
Barlow 100,Barlow,sans-serif,1,0,0,100,Thin,http://fonts.google.com/specimen/Barlow,273
Barlow 100 Italic,Barlow,sans-serif,1,0,1,100,Thin,http://fonts.google.com/specimen/Barlow,274
Barlow 200,Barlow,sans-serif,1,0,0,200,Extra Light,http://fonts.google.com/specimen/Barlow,275
Barlow 200 Italic,Barlow,sans-serif,1,0,1,200,Extra Light,http://fonts.google.com/specimen/Barlow,276
Barlow 300,Barlow,sans-serif,1,0,0,300,Light,http://fonts.google.com/specimen/Barlow,277
Barlow 300 Italic,Barlow,sans-serif,1,0,1,300,Light,http://fonts.google.com/specimen/Barlow,278
Barlow 400,Barlow,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Barlow,279
Barlow 400 Italic,Barlow,sans-serif,1,0,1,400,Regular,http://fonts.google.com/specimen/Barlow,280
Barlow 500,Barlow,sans-serif,1,0,0,500,Medium,http://fonts.google.com/specimen/Barlow,281
Barlow 500 Italic,Barlow,sans-serif,1,0,1,500,Medium,http://fonts.google.com/specimen/Barlow,282
Barlow 600,Barlow,sans-serif,1,0,0,600,Semi Bold,http://fonts.google.com/specimen/Barlow,283
Barlow 600 Italic,Barlow,sans-serif,1,0,1,600,Semi Bold,http://fonts.google.com/specimen/Barlow,284
Barlow 700,Barlow,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Barlow,285
Barlow 700 Italic,Barlow,sans-serif,1,0,1,700,Bold,http://fonts.google.com/specimen/Barlow,286
Barlow 800,Barlow,sans-serif,1,0,0,800,Extra Bold,http://fonts.google.com/specimen/Barlow,287
Barlow 800 Italic,Barlow,sans-serif,1,0,1,800,Extra Bold,http://fonts.google.com/specimen/Barlow,288
Barlow 900,Barlow,sans-serif,1,0,0,900,Black,http://fonts.google.com/specimen/Barlow,289
Barlow 900 Italic,Barlow,sans-serif,1,0,1,900,Black,http://fonts.google.com/specimen/Barlow,290
Barlow Condensed 100,Barlow Condensed,sans-serif,1,0,0,100,Thin,http://fonts.google.com/specimen/Barlow+Condensed,291
Barlow Condensed 100 Italic,Barlow Condensed,sans-serif,1,0,1,100,Thin,http://fonts.google.com/specimen/Barlow+Condensed,292
Barlow Condensed 200,Barlow Condensed,sans-serif,1,0,0,200,Extra Light,http://fonts.google.com/specimen/Barlow+Condensed,293
Barlow Condensed 200 Italic,Barlow Condensed,sans-serif,1,0,1,200,Extra Light,http://fonts.google.com/specimen/Barlow+Condensed,294
Barlow Condensed 300,Barlow Condensed,sans-serif,1,0,0,300,Light,http://fonts.google.com/specimen/Barlow+Condensed,295
Barlow Condensed 300 Italic,Barlow Condensed,sans-serif,1,0,1,300,Light,http://fonts.google.com/specimen/Barlow+Condensed,296
Barlow Condensed 400,Barlow Condensed,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Barlow+Condensed,297
Barlow Condensed 400 Italic,Barlow Condensed,sans-serif,1,0,1,400,Regular,http://fonts.google.com/specimen/Barlow+Condensed,298
Barlow Condensed 500,Barlow Condensed,sans-serif,1,0,0,500,Medium,http://fonts.google.com/specimen/Barlow+Condensed,299
Barlow Condensed 500 Italic,Barlow Condensed,sans-serif,1,0,1,500,Medium,http://fonts.google.com/specimen/Barlow+Condensed,300
Barlow Condensed 600,Barlow Condensed,sans-serif,1,0,0,600,Semi Bold,http://fonts.google.com/specimen/Barlow+Condensed,301
Barlow Condensed 600 Italic,Barlow Condensed,sans-serif,1,0,1,600,Semi Bold,http://fonts.google.com/specimen/Barlow+Condensed,302
Barlow Condensed 700,Barlow Condensed,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Barlow+Condensed,303
Barlow Condensed 700 Italic,Barlow Condensed,sans-serif,1,0,1,700,Bold,http://fonts.google.com/specimen/Barlow+Condensed,304
Barlow Condensed 800,Barlow Condensed,sans-serif,1,0,0,800,Extra Bold,http://fonts.google.com/specimen/Barlow+Condensed,305
Barlow Condensed 800 Italic,Barlow Condensed,sans-serif,1,0,1,800,Extra Bold,http://fonts.google.com/specimen/Barlow+Condensed,306
Barlow Condensed 900,Barlow Condensed,sans-serif,1,0,0,900,Black,http://fonts.google.com/specimen/Barlow+Condensed,307
Barlow Condensed 900 Italic,Barlow Condensed,sans-serif,1,0,1,900,Black,http://fonts.google.com/specimen/Barlow+Condensed,308
Barlow Semi Condensed 100,Barlow Semi Condensed,sans-serif,1,0,0,100,Thin,http://fonts.google.com/specimen/Barlow+Semi+Condensed,309
Barlow Semi Condensed 100 Italic,Barlow Semi Condensed,sans-serif,1,0,1,100,Thin,http://fonts.google.com/specimen/Barlow+Semi+Condensed,310
Barlow Semi Condensed 200,Barlow Semi Condensed,sans-serif,1,0,0,200,Extra Light,http://fonts.google.com/specimen/Barlow+Semi+Condensed,311
Barlow Semi Condensed 200 Italic,Barlow Semi Condensed,sans-serif,1,0,1,200,Extra Light,http://fonts.google.com/specimen/Barlow+Semi+Condensed,312
Barlow Semi Condensed 300,Barlow Semi Condensed,sans-serif,1,0,0,300,Light,http://fonts.google.com/specimen/Barlow+Semi+Condensed,313
Barlow Semi Condensed 300 Italic,Barlow Semi Condensed,sans-serif,1,0,1,300,Light,http://fonts.google.com/specimen/Barlow+Semi+Condensed,314
Barlow Semi Condensed 400,Barlow Semi Condensed,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Barlow+Semi+Condensed,315
Barlow Semi Condensed 400 Italic,Barlow Semi Condensed,sans-serif,1,0,1,400,Regular,http://fonts.google.com/specimen/Barlow+Semi+Condensed,316
Barlow Semi Condensed 500,Barlow Semi Condensed,sans-serif,1,0,0,500,Medium,http://fonts.google.com/specimen/Barlow+Semi+Condensed,317
Barlow Semi Condensed 500 Italic,Barlow Semi Condensed,sans-serif,1,0,1,500,Medium,http://fonts.google.com/specimen/Barlow+Semi+Condensed,318
Barlow Semi Condensed 600,Barlow Semi Condensed,sans-serif,1,0,0,600,Semi Bold,http://fonts.google.com/specimen/Barlow+Semi+Condensed,319
Barlow Semi Condensed 600 Italic,Barlow Semi Condensed,sans-serif,1,0,1,600,Semi Bold,http://fonts.google.com/specimen/Barlow+Semi+Condensed,320
Barlow Semi Condensed 700,Barlow Semi Condensed,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Barlow+Semi+Condensed,321
Barlow Semi Condensed 700 Italic,Barlow Semi Condensed,sans-serif,1,0,1,700,Bold,http://fonts.google.com/specimen/Barlow+Semi+Condensed,322
Barlow Semi Condensed 800,Barlow Semi Condensed,sans-serif,1,0,0,800,Extra Bold,http://fonts.google.com/specimen/Barlow+Semi+Condensed,323
Barlow Semi Condensed 800 Italic,Barlow Semi Condensed,sans-serif,1,0,1,800,Extra Bold,http://fonts.google.com/specimen/Barlow+Semi+Condensed,324
Barlow Semi Condensed 900,Barlow Semi Condensed,sans-serif,1,0,0,900,Black,http://fonts.google.com/specimen/Barlow+Semi+Condensed,325
Barlow Semi Condensed 900 Italic,Barlow Semi Condensed,sans-serif,1,0,1,900,Black,http://fonts.google.com/specimen/Barlow+Semi+Condensed,326
Barriecito,Barriecito,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Barriecito,327
Barrio,Barrio,display,0,0,0,400,Regular,http://fonts.google.com/specimen/Barrio,328
Basic,Basic,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Basic,329
Baumans,Baumans,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Baumans,330
Be Vietnam 100,Be Vietnam,sans-serif,1,0,0,100,Thin,http://fonts.google.com/specimen/Be+Vietnam,331
Be Vietnam 100 Italic,Be Vietnam,sans-serif,1,0,1,100,Thin,http://fonts.google.com/specimen/Be+Vietnam,332
Be Vietnam 300,Be Vietnam,sans-serif,1,0,0,300,Light,http://fonts.google.com/specimen/Be+Vietnam,333
Be Vietnam 300 Italic,Be Vietnam,sans-serif,1,0,1,300,Light,http://fonts.google.com/specimen/Be+Vietnam,334
Be Vietnam 400,Be Vietnam,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Be+Vietnam,335
Be Vietnam 400 Italic,Be Vietnam,sans-serif,1,0,1,400,Regular,http://fonts.google.com/specimen/Be+Vietnam,336
Be Vietnam 500,Be Vietnam,sans-serif,1,0,0,500,Medium,http://fonts.google.com/specimen/Be+Vietnam,337
Be Vietnam 500 Italic,Be Vietnam,sans-serif,1,0,1,500,Medium,http://fonts.google.com/specimen/Be+Vietnam,338
Be Vietnam 600,Be Vietnam,sans-serif,1,0,0,600,Semi Bold,http://fonts.google.com/specimen/Be+Vietnam,339
Be Vietnam 600 Italic,Be Vietnam,sans-serif,1,0,1,600,Semi Bold,http://fonts.google.com/specimen/Be+Vietnam,340
Be Vietnam 700,Be Vietnam,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Be+Vietnam,341
Be Vietnam 700 Italic,Be Vietnam,sans-serif,1,0,1,700,Bold,http://fonts.google.com/specimen/Be+Vietnam,342
Be Vietnam 800,Be Vietnam,sans-serif,1,0,0,800,Extra Bold,http://fonts.google.com/specimen/Be+Vietnam,343
Be Vietnam 800 Italic,Be Vietnam,sans-serif,1,0,1,800,Extra Bold,http://fonts.google.com/specimen/Be+Vietnam,344
Belgrano,Belgrano,serif,1,1,0,400,Regular,http://fonts.google.com/specimen/Belgrano,345
Bellefair,Bellefair,serif,1,1,0,400,Regular,http://fonts.google.com/specimen/Bellefair,346
Belleza,Belleza,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Belleza,347
BenchNine 300,BenchNine,sans-serif,1,0,0,300,Light,http://fonts.google.com/specimen/BenchNine,348
BenchNine 400,BenchNine,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/BenchNine,349
BenchNine 700,BenchNine,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/BenchNine,350
Bentham,Bentham,serif,1,1,0,400,Regular,http://fonts.google.com/specimen/Bentham,351
Berkshire Swash,Berkshire Swash,handwriting,1,0,0,400,Regular,http://fonts.google.com/specimen/Berkshire+Swash,352
Beth Ellen,Beth Ellen,handwriting,1,0,0,400,Regular,http://fonts.google.com/specimen/Beth+Ellen,353
Bevan,Bevan,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Bevan,354
Big Shoulders Display 100,Big Shoulders Display,display,0,0,0,100,Thin,http://fonts.google.com/specimen/Big+Shoulders+Display,355
Big Shoulders Display 300,Big Shoulders Display,display,0,0,0,300,Light,http://fonts.google.com/specimen/Big+Shoulders+Display,356
Big Shoulders Display 400,Big Shoulders Display,display,0,0,0,400,Regular,http://fonts.google.com/specimen/Big+Shoulders+Display,357
Big Shoulders Display 500,Big Shoulders Display,display,0,0,0,500,Medium,http://fonts.google.com/specimen/Big+Shoulders+Display,358
Big Shoulders Display 600,Big Shoulders Display,display,0,0,0,600,Semi Bold,http://fonts.google.com/specimen/Big+Shoulders+Display,359
Big Shoulders Display 700,Big Shoulders Display,display,0,0,0,700,Bold,http://fonts.google.com/specimen/Big+Shoulders+Display,360
Big Shoulders Display 800,Big Shoulders Display,display,0,0,0,800,Extra Bold,http://fonts.google.com/specimen/Big+Shoulders+Display,361
Big Shoulders Display 900,Big Shoulders Display,display,0,0,0,900,Black,http://fonts.google.com/specimen/Big+Shoulders+Display,362
Big Shoulders Text 100,Big Shoulders Text,display,0,0,0,100,Thin,http://fonts.google.com/specimen/Big+Shoulders+Text,363
Big Shoulders Text 300,Big Shoulders Text,display,0,0,0,300,Light,http://fonts.google.com/specimen/Big+Shoulders+Text,364
Big Shoulders Text 400,Big Shoulders Text,display,0,0,0,400,Regular,http://fonts.google.com/specimen/Big+Shoulders+Text,365
Big Shoulders Text 500,Big Shoulders Text,display,0,0,0,500,Medium,http://fonts.google.com/specimen/Big+Shoulders+Text,366
Big Shoulders Text 600,Big Shoulders Text,display,0,0,0,600,Semi Bold,http://fonts.google.com/specimen/Big+Shoulders+Text,367
Big Shoulders Text 700,Big Shoulders Text,display,0,0,0,700,Bold,http://fonts.google.com/specimen/Big+Shoulders+Text,368
Big Shoulders Text 800,Big Shoulders Text,display,0,0,0,800,Extra Bold,http://fonts.google.com/specimen/Big+Shoulders+Text,369
Big Shoulders Text 900,Big Shoulders Text,display,0,0,0,900,Black,http://fonts.google.com/specimen/Big+Shoulders+Text,370
Bigelow Rules,Bigelow Rules,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Bigelow+Rules,371
Bigshot One,Bigshot One,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Bigshot+One,372
Bilbo,Bilbo,handwriting,1,0,0,400,Regular,http://fonts.google.com/specimen/Bilbo,373
Bilbo Swash Caps,Bilbo Swash Caps,handwriting,1,0,0,400,Regular,http://fonts.google.com/specimen/Bilbo+Swash+Caps,374
BioRhyme 200,BioRhyme,serif,1,1,0,200,Extra Light,http://fonts.google.com/specimen/BioRhyme,375
BioRhyme 300,BioRhyme,serif,1,1,0,300,Light,http://fonts.google.com/specimen/BioRhyme,376
BioRhyme 400,BioRhyme,serif,1,1,0,400,Regular,http://fonts.google.com/specimen/BioRhyme,377
BioRhyme 700,BioRhyme,serif,1,1,0,700,Bold,http://fonts.google.com/specimen/BioRhyme,378
BioRhyme 800,BioRhyme,serif,1,1,0,800,Extra Bold,http://fonts.google.com/specimen/BioRhyme,379
BioRhyme Expanded 200,BioRhyme Expanded,serif,1,1,0,200,Extra Light,http://fonts.google.com/specimen/BioRhyme+Expanded,380
BioRhyme Expanded 300,BioRhyme Expanded,serif,1,1,0,300,Light,http://fonts.google.com/specimen/BioRhyme+Expanded,381
BioRhyme Expanded 400,BioRhyme Expanded,serif,1,1,0,400,Regular,http://fonts.google.com/specimen/BioRhyme+Expanded,382
BioRhyme Expanded 700,BioRhyme Expanded,serif,1,1,0,700,Bold,http://fonts.google.com/specimen/BioRhyme+Expanded,383
BioRhyme Expanded 800,BioRhyme Expanded,serif,1,1,0,800,Extra Bold,http://fonts.google.com/specimen/BioRhyme+Expanded,384
Biryani 200,Biryani,sans-serif,1,0,0,200,Extra Light,http://fonts.google.com/specimen/Biryani,385
Biryani 300,Biryani,sans-serif,1,0,0,300,Light,http://fonts.google.com/specimen/Biryani,386
Biryani 400,Biryani,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Biryani,387
Biryani 600,Biryani,sans-serif,1,0,0,600,Semi Bold,http://fonts.google.com/specimen/Biryani,388
Biryani 700,Biryani,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Biryani,389
Biryani 800,Biryani,sans-serif,1,0,0,800,Extra Bold,http://fonts.google.com/specimen/Biryani,390
Biryani 900,Biryani,sans-serif,1,0,0,900,Black,http://fonts.google.com/specimen/Biryani,391
Bitter 400,Bitter,serif,1,1,0,400,Regular,http://fonts.google.com/specimen/Bitter,392
Bitter 400 Italic,Bitter,serif,1,1,1,400,Regular,http://fonts.google.com/specimen/Bitter,393
Bitter 700,Bitter,serif,1,1,0,700,Bold,http://fonts.google.com/specimen/Bitter,394
Black And White Picture,Black And White Picture,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Black+And+White+Picture,395
Black Han Sans,Black Han Sans,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Black+Han+Sans,396
Black Ops One,Black Ops One,display,0,0,0,400,Regular,http://fonts.google.com/specimen/Black+Ops+One,397
Blinker 100,Blinker,sans-serif,1,0,0,100,Thin,http://fonts.google.com/specimen/Blinker,398
Blinker 200,Blinker,sans-serif,1,0,0,200,Extra Light,http://fonts.google.com/specimen/Blinker,399
Blinker 300,Blinker,sans-serif,1,0,0,300,Light,http://fonts.google.com/specimen/Blinker,400
Blinker 400,Blinker,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Blinker,401
Blinker 600,Blinker,sans-serif,1,0,0,600,Semi Bold,http://fonts.google.com/specimen/Blinker,402
Blinker 700,Blinker,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Blinker,403
Blinker 800,Blinker,sans-serif,1,0,0,800,Extra Bold,http://fonts.google.com/specimen/Blinker,404
Blinker 900,Blinker,sans-serif,1,0,0,900,Black,http://fonts.google.com/specimen/Blinker,405
Bonbon,Bonbon,handwriting,1,0,0,400,Regular,http://fonts.google.com/specimen/Bonbon,406
Boogaloo,Boogaloo,display,0,0,0,400,Regular,http://fonts.google.com/specimen/Boogaloo,407
Bowlby One,Bowlby One,display,0,0,0,400,Regular,http://fonts.google.com/specimen/Bowlby+One,408
Bowlby One SC,Bowlby One SC,display,0,0,0,400,Regular,http://fonts.google.com/specimen/Bowlby+One+SC,409
Brawler,Brawler,serif,1,1,0,400,Regular,http://fonts.google.com/specimen/Brawler,410
Bree Serif,Bree Serif,serif,1,1,0,400,Regular,http://fonts.google.com/specimen/Bree+Serif,411
Bubblegum Sans,Bubblegum Sans,display,0,0,0,400,Regular,http://fonts.google.com/specimen/Bubblegum+Sans,412
Bubbler One,Bubbler One,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Bubbler+One,413
Buda,Buda,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Buda,414
Buenard 400,Buenard,serif,1,1,0,400,Regular,http://fonts.google.com/specimen/Buenard,415
Buenard 700,Buenard,serif,1,1,0,700,Bold,http://fonts.google.com/specimen/Buenard,416
Bungee,Bungee,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Bungee,417
Bungee Hairline,Bungee Hairline,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Bungee+Hairline,418
Bungee Inline,Bungee Inline,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Bungee+Inline,419
Bungee Outline,Bungee Outline,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Bungee+Outline,420
Bungee Shade,Bungee Shade,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Bungee+Shade,421
Butcherman,Butcherman,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Butcherman,422
Butterfly Kids,Butterfly Kids,handwriting,1,0,0,400,Regular,http://fonts.google.com/specimen/Butterfly+Kids,423
Cabin 400,Cabin,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Cabin,424
Cabin 400 Italic,Cabin,sans-serif,1,0,1,400,Regular,http://fonts.google.com/specimen/Cabin,425
Cabin 500,Cabin,sans-serif,1,0,0,500,Medium,http://fonts.google.com/specimen/Cabin,426
Cabin 500 Italic,Cabin,sans-serif,1,0,1,500,Medium,http://fonts.google.com/specimen/Cabin,427
Cabin 600,Cabin,sans-serif,1,0,0,600,Semi Bold,http://fonts.google.com/specimen/Cabin,428
Cabin 600 Italic,Cabin,sans-serif,1,0,1,600,Semi Bold,http://fonts.google.com/specimen/Cabin,429
Cabin 700,Cabin,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Cabin,430
Cabin 700 Italic,Cabin,sans-serif,1,0,1,700,Bold,http://fonts.google.com/specimen/Cabin,431
Cabin Condensed 400,Cabin Condensed,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Cabin+Condensed,432
Cabin Condensed 500,Cabin Condensed,sans-serif,1,0,0,500,Medium,http://fonts.google.com/specimen/Cabin+Condensed,433
Cabin Condensed 600,Cabin Condensed,sans-serif,1,0,0,600,Semi Bold,http://fonts.google.com/specimen/Cabin+Condensed,434
