name,family,category,is_body,is_serif,is_italic,weight,url
Baloo Thambi,Baloo Thambi,display,0,0,0,regular,http://fonts.google.com/specimen/Baloo+Thambi
Balthazar,Balthazar,serif,1,1,0,regular,http://fonts.google.com/specimen/Balthazar
Bangers,Bangers,display,0,0,0,regular,http://fonts.google.com/specimen/Bangers
Barlow 100,Barlow,sans-serif,1,0,0,thin,http://fonts.google.com/specimen/Barlow
Barlow 100 Italic,Barlow,sans-serif,1,0,1,thin,http://fonts.google.com/specimen/Barlow
Barlow 200,Barlow,sans-serif,1,0,1,extralight,http://fonts.google.com/specimen/Barlow
Barlow 200 Italic,Barlow,sans-serif,1,0,1,extralight,http://fonts.google.com/specimen/Barlow
Barlow 300,Barlow,sans-serif,1,0,1,light,http://fonts.google.com/specimen/Barlow
Barlow 300 Italic,Barlow,sans-serif,1,0,1,light,http://fonts.google.com/specimen/Barlow
Barlow 400,Barlow,sans-serif,1,0,1,regular,http://fonts.google.com/specimen/Barlow
Barlow 400 Italic,Barlow,sans-serif,1,0,1,regular,http://fonts.google.com/specimen/Barlow
Barlow 500,Barlow,sans-serif,1,0,1,medium,http://fonts.google.com/specimen/Barlow
Barlow 500 Italic,Barlow,sans-serif,1,0,1,medium,http://fonts.google.com/specimen/Barlow
Barlow 600,Barlow,sans-serif,1,0,1,semibold,http://fonts.google.com/specimen/Barlow
Barlow 600 Italic,Barlow,sans-serif,1,0,1,semibold,http://fonts.google.com/specimen/Barlow
Barlow 700,Barlow,sans-serif,1,0,1,bold,http://fonts.google.com/specimen/Barlow
Barlow 700 Italic,Barlow,sans-serif,1,0,1,bold,http://fonts.google.com/specimen/Barlow
Barlow 800,Barlow,sans-serif,1,0,1,extrabold,http://fonts.google.com/specimen/Barlow
Barlow 800 Italic,Barlow,sans-serif,1,0,1,extrabold,http://fonts.google.com/specimen/Barlow
Barlow 900,Barlow,sans-serif,1,0,1,black,http://fonts.google.com/specimen/Barlow
Barlow 900 Italic,Barlow,sans-serif,1,0,1,black,http://fonts.google.com/specimen/Barlow
Barlow Condensed 100,Barlow Condensed,sans-serif,1,0,0,thin,http://fonts.google.com/specimen/Barlow+Condensed
Barlow Condensed 100 Italic,Barlow Condensed,sans-serif,1,0,1,thin,http://fonts.google.com/specimen/Barlow+Condensed
Barlow Condensed 200,Barlow Condensed,sans-serif,1,0,1,extralight,http://fonts.google.com/specimen/Barlow+Condensed
Barlow Condensed 200 Italic,Barlow Condensed,sans-serif,1,0,1,extralight,http://fonts.google.com/specimen/Barlow+Condensed
Barlow Condensed 300,Barlow Condensed,sans-serif,1,0,1,light,http://fonts.google.com/specimen/Barlow+Condensed
Barlow Condensed 300 Italic,Barlow Condensed,sans-serif,1,0,1,light,http://fonts.google.com/specimen/Barlow+Condensed
Barlow Condensed 400,Barlow Condensed,sans-serif,1,0,1,regular,http://fonts.google.com/specimen/Barlow+Condensed
Barlow Condensed 400 Italic,Barlow Condensed,sans-serif,1,0,1,regular,http://fonts.google.com/specimen/Barlow+Condensed
Barlow Condensed 500,Barlow Condensed,sans-serif,1,0,1,medium,http://fonts.google.com/specimen/Barlow+Condensed
Barlow Condensed 500 Italic,Barlow Condensed,sans-serif,1,0,1,medium,http://fonts.google.com/specimen/Barlow+Condensed
Barlow Condensed 600,Barlow Condensed,sans-serif,1,0,1,semibold,http://fonts.google.com/specimen/Barlow+Condensed
Barlow Condensed 600 Italic,Barlow Condensed,sans-serif,1,0,1,semibold,http://fonts.google.com/specimen/Barlow+Condensed
Barlow Condensed 700,Barlow Condensed,sans-serif,1,0,1,bold,http://fonts.google.com/specimen/Barlow+Condensed
Barlow Condensed 700 Italic,Barlow Condensed,sans-serif,1,0,1,bold,http://fonts.google.com/specimen/Barlow+Condensed
Barlow Condensed 800,Barlow Condensed,sans-serif,1,0,1,extrabold,http://fonts.google.com/specimen/Barlow+Condensed
Barlow Condensed 800 Italic,Barlow Condensed,sans-serif,1,0,1,extrabold,http://fonts.google.com/specimen/Barlow+Condensed
Barlow Condensed 900,Barlow Condensed,sans-serif,1,0,1,black,http://fonts.google.com/specimen/Barlow+Condensed
Barlow Condensed 900 Italic,Barlow Condensed,sans-serif,1,0,1,black,http://fonts.google.com/specimen/Barlow+Condensed
Barlow Semi Condensed 100,Barlow Semi Condensed,sans-serif,1,0,0,thin,http://fonts.google.com/specimen/Barlow+Semi+Condensed
Barlow Semi Condensed 100 Italic,Barlow Semi Condensed,sans-serif,1,0,1,thin,http://fonts.google.com/specimen/Barlow+Semi+Condensed
Barlow Semi Condensed 200,Barlow Semi Condensed,sans-serif,1,0,1,extralight,http://fonts.google.com/specimen/Barlow+Semi+Condensed
Barlow Semi Condensed 200 Italic,Barlow Semi Condensed,sans-serif,1,0,1,extralight,http://fonts.google.com/specimen/Barlow+Semi+Condensed
Barlow Semi Condensed 300,Barlow Semi Condensed,sans-serif,1,0,1,light,http://fonts.google.com/specimen/Barlow+Semi+Condensed
Barlow Semi Condensed 300 Italic,Barlow Semi Condensed,sans-serif,1,0,1,light,http://fonts.google.com/specimen/Barlow+Semi+Condensed
Barlow Semi Condensed 400,Barlow Semi Condensed,sans-serif,1,0,1,regular,http://fonts.google.com/specimen/Barlow+Semi+Condensed
Barlow Semi Condensed 400 Italic,Barlow Semi Condensed,sans-serif,1,0,1,regular,http://fonts.google.com/specimen/Barlow+Semi+Condensed
Barlow Semi Condensed 500,Barlow Semi Condensed,sans-serif,1,0,1,medium,http://fonts.google.com/specimen/Barlow+Semi+Condensed
Barlow Semi Condensed 500 Italic,Barlow Semi Condensed,sans-serif,1,0,1,medium,http://fonts.google.com/specimen/Barlow+Semi+Condensed
Barlow Semi Condensed 600,Barlow Semi Condensed,sans-serif,1,0,1,semibold,http://fonts.google.com/specimen/Barlow+Semi+Condensed
Barlow Semi Condensed 600 Italic,Barlow Semi Condensed,sans-serif,1,0,1,semibold,http://fonts.google.com/specimen/Barlow+Semi+Condensed
Barlow Semi Condensed 700,Barlow Semi Condensed,sans-serif,1,0,1,bold,http://fonts.google.com/specimen/Barlow+Semi+Condensed
Barlow Semi Condensed 700 Italic,Barlow Semi Condensed,sans-serif,1,0,1,bold,http://fonts.google.com/specimen/Barlow+Semi+Condensed
Barlow Semi Condensed 800,Barlow Semi Condensed,sans-serif,1,0,1,extrabold,http://fonts.google.com/specimen/Barlow+Semi+Condensed
Barlow Semi Condensed 800 Italic,Barlow Semi Condensed,sans-serif,1,0,1,extrabold,http://fonts.google.com/specimen/Barlow+Semi+Condensed
Barlow Semi Condensed 900,Barlow Semi Condensed,sans-serif,1,0,1,black,http://fonts.google.com/specimen/Barlow+Semi+Condensed
Barlow Semi Condensed 900 Italic,Barlow Semi Condensed,sans-serif,1,0,1,black,http://fonts.google.com/specimen/Barlow+Semi+Condensed
Barriecito,Barriecito,display,0,1,0,regular,http://fonts.google.com/specimen/Barriecito
Barrio,Barrio,display,0,0,0,regular,http://fonts.google.com/specimen/Barrio
Basic,Basic,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Basic
Baumans,Baumans,display,0,1,0,regular,http://fonts.google.com/specimen/Baumans
Be Vietnam 100,Be Vietnam,sans-serif,1,0,0,thin,http://fonts.google.com/specimen/Be+Vietnam
Be Vietnam 100 Italic,Be Vietnam,sans-serif,1,0,1,thin,http://fonts.google.com/specimen/Be+Vietnam
Be Vietnam 300,Be Vietnam,sans-serif,1,0,1,light,http://fonts.google.com/specimen/Be+Vietnam
Be Vietnam 300 Italic,Be Vietnam,sans-serif,1,0,1,light,http://fonts.google.com/specimen/Be+Vietnam
Be Vietnam 400,Be Vietnam,sans-serif,1,0,1,regular,http://fonts.google.com/specimen/Be+Vietnam
Be Vietnam 400 Italic,Be Vietnam,sans-serif,1,0,1,regular,http://fonts.google.com/specimen/Be+Vietnam
Be Vietnam 500,Be Vietnam,sans-serif,1,0,1,medium,http://fonts.google.com/specimen/Be+Vietnam
Be Vietnam 500 Italic,Be Vietnam,sans-serif,1,0,1,medium,http://fonts.google.com/specimen/Be+Vietnam
Be Vietnam 600,Be Vietnam,sans-serif,1,0,1,semibold,http://fonts.google.com/specimen/Be+Vietnam
Be Vietnam 600 Italic,Be Vietnam,sans-serif,1,0,1,semibold,http://fonts.google.com/specimen/Be+Vietnam
Be Vietnam 700,Be Vietnam,sans-serif,1,0,1,bold,http://fonts.google.com/specimen/Be+Vietnam
Be Vietnam 700 Italic,Be Vietnam,sans-serif,1,0,1,bold,http://fonts.google.com/specimen/Be+Vietnam
Be Vietnam 800,Be Vietnam,sans-serif,1,0,1,extrabold,http://fonts.google.com/specimen/Be+Vietnam
Be Vietnam 800 Italic,Be Vietnam,sans-serif,1,0,1,extrabold,http://fonts.google.com/specimen/Be+Vietnam
Belgrano,Belgrano,serif,1,1,0,regular,http://fonts.google.com/specimen/Belgrano
Bellefair,Bellefair,serif,1,1,0,regular,http://fonts.google.com/specimen/Bellefair
Belleza,Belleza,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Belleza
BenchNine 300,BenchNine,sans-serif,1,0,0,light,http://fonts.google.com/specimen/BenchNine
BenchNine 400,BenchNine,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/BenchNine
BenchNine 700,BenchNine,sans-serif,1,0,0,bold,http://fonts.google.com/specimen/BenchNine
Bentham,Bentham,serif,1,1,0,regular,http://fonts.google.com/specimen/Bentham
Berkshire Swash,Berkshire Swash,handwriting,1,0,0,regular,http://fonts.google.com/specimen/Berkshire+Swash
Beth Ellen,Beth Ellen,handwriting,1,0,0,regular,http://fonts.google.com/specimen/Beth+Ellen
Bevan,Bevan,display,0,1,0,regular,http://fonts.google.com/specimen/Bevan
Big Shoulders Display 100,Big Shoulders Display,display,0,0,0,thin,http://fonts.google.com/specimen/Big+Shoulders+Display
Big Shoulders Display 300,Big Shoulders Display,display,0,0,0,light,http://fonts.google.com/specimen/Big+Shoulders+Display
Big Shoulders Display 400,Big Shoulders Display,display,0,0,0,regular,http://fonts.google.com/specimen/Big+Shoulders+Display
Big Shoulders Display 500,Big Shoulders Display,display,0,0,0,medium,http://fonts.google.com/specimen/Big+Shoulders+Display
Big Shoulders Display 600,Big Shoulders Display,display,0,0,0,semibold,http://fonts.google.com/specimen/Big+Shoulders+Display
Big Shoulders Display 700,Big Shoulders Display,display,0,0,0,bold,http://fonts.google.com/specimen/Big+Shoulders+Display
Big Shoulders Display 800,Big Shoulders Display,display,0,0,0,extrabold,http://fonts.google.com/specimen/Big+Shoulders+Display
Big Shoulders Display 900,Big Shoulders Display,display,0,0,0,black,http://fonts.google.com/specimen/Big+Shoulders+Display
Big Shoulders Text 100,Big Shoulders Text,display,0,0,0,thin,http://fonts.google.com/specimen/Big+Shoulders+Text
Big Shoulders Text 300,Big Shoulders Text,display,0,0,0,light,http://fonts.google.com/specimen/Big+Shoulders+Text
Big Shoulders Text 400,Big Shoulders Text,display,0,0,0,regular,http://fonts.google.com/specimen/Big+Shoulders+Text
Big Shoulders Text 500,Big Shoulders Text,display,0,0,0,medium,http://fonts.google.com/specimen/Big+Shoulders+Text
Big Shoulders Text 600,Big Shoulders Text,display,0,0,0,semibold,http://fonts.google.com/specimen/Big+Shoulders+Text
Big Shoulders Text 700,Big Shoulders Text,display,0,0,0,bold,http://fonts.google.com/specimen/Big+Shoulders+Text
Big Shoulders Text 800,Big Shoulders Text,display,0,0,0,extrabold,http://fonts.google.com/specimen/Big+Shoulders+Text
Big Shoulders Text 900,Big Shoulders Text,display,0,0,0,black,http://fonts.google.com/specimen/Big+Shoulders+Text
Bigelow Rules,Bigelow Rules,display,0,1,0,regular,http://fonts.google.com/specimen/Bigelow+Rules
Bigshot One,Bigshot One,display,0,1,0,regular,http://fonts.google.com/specimen/Bigshot+One
Bilbo,Bilbo,handwriting,1,0,0,regular,http://fonts.google.com/specimen/Bilbo
Bilbo Swash Caps,Bilbo Swash Caps,handwriting,1,0,0,regular,http://fonts.google.com/specimen/Bilbo+Swash+Caps
BioRhyme 200,BioRhyme,serif,1,1,0,extralight,http://fonts.google.com/specimen/BioRhyme
BioRhyme 300,BioRhyme,serif,1,1,0,light,http://fonts.google.com/specimen/BioRhyme
BioRhyme 400,BioRhyme,serif,1,1,0,regular,http://fonts.google.com/specimen/BioRhyme
BioRhyme 700,BioRhyme,serif,1,1,0,bold,http://fonts.google.com/specimen/BioRhyme
BioRhyme 800,BioRhyme,serif,1,1,0,extrabold,http://fonts.google.com/specimen/BioRhyme
BioRhyme Expanded 200,BioRhyme Expanded,serif,1,1,0,extralight,http://fonts.google.com/specimen/BioRhyme+Expanded
BioRhyme Expanded 300,BioRhyme Expanded,serif,1,1,0,light,http://fonts.google.com/specimen/BioRhyme+Expanded
BioRhyme Expanded 400,BioRhyme Expanded,serif,1,1,0,regular,http://fonts.google.com/specimen/BioRhyme+Expanded
BioRhyme Expanded 700,BioRhyme Expanded,serif,1,1,0,bold,http://fonts.google.com/specimen/BioRhyme+Expanded
BioRhyme Expanded 800,BioRhyme Expanded,serif,1,1,0,extrabold,http://fonts.google.com/specimen/BioRhyme+Expanded
Biryani 200,Biryani,sans-serif,1,0,0,extralight,http://fonts.google.com/specimen/Biryani
Biryani 300,Biryani,sans-serif,1,0,0,light,http://fonts.google.com/specimen/Biryani
Biryani 400,Biryani,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Biryani
Biryani 600,Biryani,sans-serif,1,0,0,semibold,http://fonts.google.com/specimen/Biryani
Biryani 700,Biryani,sans-serif,1,0,0,bold,http://fonts.google.com/specimen/Biryani
Biryani 800,Biryani,sans-serif,1,0,0,extrabold,http://fonts.google.com/specimen/Biryani
Biryani 900,Biryani,sans-serif,1,0,0,black,http://fonts.google.com/specimen/Biryani
Bitter 400,Bitter,serif,1,1,0,regular,http://fonts.google.com/specimen/Bitter
Bitter 400 Italic,Bitter,serif,1,1,1,regular,http://fonts.google.com/specimen/Bitter
Bitter 700,Bitter,serif,1,1,1,bold,http://fonts.google.com/specimen/Bitter
Black And White Picture,Black And White Picture,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Black+And+White+Picture
Black Han Sans,Black Han Sans,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Black+Han+Sans
Black Ops One,Black Ops One,display,0,0,0,regular,http://fonts.google.com/specimen/Black+Ops+One
Blinker 100,Blinker,sans-serif,1,0,0,thin,http://fonts.google.com/specimen/Blinker
Blinker 200,Blinker,sans-serif,1,0,0,extralight,http://fonts.google.com/specimen/Blinker
Blinker 300,Blinker,sans-serif,1,0,0,light,http://fonts.google.com/specimen/Blinker
Blinker 400,Blinker,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Blinker
Blinker 600,Blinker,sans-serif,1,0,0,semibold,http://fonts.google.com/specimen/Blinker
Blinker 700,Blinker,sans-serif,1,0,0,bold,http://fonts.google.com/specimen/Blinker
Blinker 800,Blinker,sans-serif,1,0,0,extrabold,http://fonts.google.com/specimen/Blinker
Blinker 900,Blinker,sans-serif,1,0,0,black,http://fonts.google.com/specimen/Blinker
Bonbon,Bonbon,handwriting,1,0,0,regular,http://fonts.google.com/specimen/Bonbon
Boogaloo,Boogaloo,display,0,0,0,regular,http://fonts.google.com/specimen/Boogaloo
Bowlby One,Bowlby One,display,0,0,0,regular,http://fonts.google.com/specimen/Bowlby+One
Bowlby One SC,Bowlby One SC,display,0,0,0,regular,http://fonts.google.com/specimen/Bowlby+One+SC
Brawler,Brawler,serif,1,1,0,regular,http://fonts.google.com/specimen/Brawler
Bree Serif,Bree Serif,serif,1,1,0,regular,http://fonts.google.com/specimen/Bree+Serif
Bubblegum Sans,Bubblegum Sans,display,0,0,0,regular,http://fonts.google.com/specimen/Bubblegum+Sans
Bubbler One,Bubbler One,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Bubbler+One
Buda,Buda,display,0,1,0,regular,http://fonts.google.com/specimen/Buda
Buenard 400,Buenard,serif,1,1,0,regular,http://fonts.google.com/specimen/Buenard
Buenard 700,Buenard,serif,1,1,0,bold,http://fonts.google.com/specimen/Buenard
Bungee,Bungee,display,0,1,0,regular,http://fonts.google.com/specimen/Bungee
Bungee Hairline,Bungee Hairline,display,0,1,0,regular,http://fonts.google.com/specimen/Bungee+Hairline
Bungee Inline,Bungee Inline,display,0,1,0,regular,http://fonts.google.com/specimen/Bungee+Inline
Bungee Outline,Bungee Outline,display,0,1,0,regular,http://fonts.google.com/specimen/Bungee+Outline
Bungee Shade,Bungee Shade,display,0,1,0,regular,http://fonts.google.com/specimen/Bungee+Shade
Butcherman,Butcherman,display,0,1,0,regular,http://fonts.google.com/specimen/Butcherman
Butterfly Kids,Butterfly Kids,handwriting,1,0,0,regular,http://fonts.google.com/specimen/Butterfly+Kids
Cabin 400,Cabin,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Cabin
Cabin 400 Italic,Cabin,sans-serif,1,0,1,regular,http://fonts.google.com/specimen/Cabin
Cabin 500,Cabin,sans-serif,1,0,1,medium,http://fonts.google.com/specimen/Cabin
Cabin 500 Italic,Cabin,sans-serif,1,0,1,medium,http://fonts.google.com/specimen/Cabin
Cabin 600,Cabin,sans-serif,1,0,1,semibold,http://fonts.google.com/specimen/Cabin
Cabin 600 Italic,Cabin,sans-serif,1,0,1,semibold,http://fonts.google.com/specimen/Cabin
Cabin 700,Cabin,sans-serif,1,0,1,bold,http://fonts.google.com/specimen/Cabin
Cabin 700 Italic,Cabin,sans-serif,1,0,1,bold,http://fonts.google.com/specimen/Cabin
Cabin Condensed 400,Cabin Condensed,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Cabin+Condensed
Cabin Condensed 500,Cabin Condensed,sans-serif,1,0,0,medium,http://fonts.google.com/specimen/Cabin+Condensed
Cabin Condensed 600,Cabin Condensed,sans-serif,1,0,0,semibold,http://fonts.google.com/specimen/Cabin+Condensed
Cabin Condensed 700,Cabin Condensed,sans-serif,1,0,0,bold,http://fonts.google.com/specimen/Cabin+Condensed
Cabin Sketch 400,Cabin Sketch,display,0,0,0,regular,http://fonts.google.com/specimen/Cabin+Sketch
Cabin Sketch 700,Cabin Sketch,display,0,0,0,bold,http://fonts.google.com/specimen/Cabin+Sketch
Caesar Dressing,Caesar Dressing,display,0,0,0,regular,http://fonts.google.com/specimen/Caesar+Dressing
Cagliostro,Cagliostro,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Cagliostro
Cairo 200,Cairo,sans-serif,1,0,0,extralight,http://fonts.google.com/specimen/Cairo
Cairo 300,Cairo,sans-serif,1,0,0,light,http://fonts.google.com/specimen/Cairo
Cairo 400,Cairo,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Cairo
Cairo 600,Cairo,sans-serif,1,0,0,semibold,http://fonts.google.com/specimen/Cairo
Cairo 700,Cairo,sans-serif,1,0,0,bold,http://fonts.google.com/specimen/Cairo
Cairo 900,Cairo,sans-serif,1,0,0,black,http://fonts.google.com/specimen/Cairo
Calligraffitti,Calligraffitti,handwriting,1,0,0,regular,http://fonts.google.com/specimen/Calligraffitti
Cambay 400,Cambay,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Cambay
Cambay 400 Italic,Cambay,sans-serif,1,0,1,regular,http://fonts.google.com/specimen/Cambay
Cambay 700,Cambay,sans-serif,1,0,1,bold,http://fonts.google.com/specimen/Cambay
Cambay 700 Italic,Cambay,sans-serif,1,0,1,bold,http://fonts.google.com/specimen/Cambay
Cambo,Cambo,serif,1,1,0,regular,http://fonts.google.com/specimen/Cambo
Candal,Candal,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Candal
Cantarell 400,Cantarell,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Cantarell
Cantarell 400 Italic,Cantarell,sans-serif,1,0,1,regular,http://fonts.google.com/specimen/Cantarell
Cantarell 700,Cantarell,sans-serif,1,0,1,bold,http://fonts.google.com/specimen/Cantarell
Cantarell 700 Italic,Cantarell,sans-serif,1,0,1,bold,http://fonts.google.com/specimen/Cantarell
Cantata One,Cantata One,serif,1,1,0,regular,http://fonts.google.com/specimen/Cantata+One
Cantora One,Cantora One,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Cantora+One
Capriola,Capriola,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Capriola
Cardo 400,Cardo,serif,1,1,0,regular,http://fonts.google.com/specimen/Cardo
Cardo 400 Italic,Cardo,serif,1,1,1,regular,http://fonts.google.com/specimen/Cardo
Cardo 700,Cardo,serif,1,1,1,bold,http://fonts.google.com/specimen/Cardo
Carme,Carme,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Carme
Carrois Gothic,Carrois Gothic,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Carrois+Gothic
Carrois Gothic SC,Carrois Gothic SC,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Carrois+Gothic+SC
Carter One,Carter One,display,0,1,0,regular,http://fonts.google.com/specimen/Carter+One
Catamaran 100,Catamaran,sans-serif,1,0,0,thin,http://fonts.google.com/specimen/Catamaran
Catamaran 200,Catamaran,sans-serif,1,0,0,extralight,http://fonts.google.com/specimen/Catamaran
Catamaran 300,Catamaran,sans-serif,1,0,0,light,http://fonts.google.com/specimen/Catamaran
Catamaran 400,Catamaran,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Catamaran
Catamaran 500,Catamaran,sans-serif,1,0,0,medium,http://fonts.google.com/specimen/Catamaran
Catamaran 600,Catamaran,sans-serif,1,0,0,semibold,http://fonts.google.com/specimen/Catamaran
